us_code,cn_code,cn_kind,y_col,sample_start,bucket,count,cn_mean,cn_median,cn_pct_down
NDX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,0.0007656484341604702,-0.000655307994757548,0.5301204819277109
NDX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.0014432825952446723,8.710001243350529e-05,0.4938650306748466
NDX,IC,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,142,-0.0009022765610389891,-0.0003047249011116637,0.5140845070422535
NDX,IC,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.003196820277159099,0.0028453209217192965,0.34615384615384615
NDX,IC,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,52,0.0001263081575549095,0.0008971528574681642,0.4807692307692308
NDX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.0005489532565595235,0.0010268697586857112,0.47619047619047616
NDX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.0008279255397302094,6.986899563310445e-05,0.4859437751004016
NDX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.0005610140801481588,-0.00015201729892611038,0.50920245398773
NDX,IC,cn_future,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.0026989149584163985,-0.0016984260951481978,0.5985915492957746
NDX,IC,cn_future,cn_ret_oc,2022-07-22,us_ge_2pct,52,-0.0011994555942405466,-0.0025185924698883366,0.5961538461538461
NDX,IM,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.0052655743699551215,-0.001673898494291448,0.5769230769230769
NDX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,-0.0004067496446231109,0.0001890645088105103,0.49523809523809526
NDX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,0.0004278012904928407,-0.00033667514589241776,0.5100401606425703
NDX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.001520552022238003,0.0006985579960838706,0.46932515337423314
NDX,IM,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,141,-0.0016133025408462548,0.0009634473899335916,0.48226950354609927
NDX,IM,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.005015179429650663,0.004508726161205456,0.34615384615384615
NDX,IM,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,52,-6.479253181052025e-05,0.0010879262205180096,0.46153846153846156
NDX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_-2_-1pct,105,0.0011267046681759433,0.00024910477969797284,0.47619047619047616
NDX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_-1_0pct,249,0.001039358392031935,0.000547045951859948,0.4899598393574297
NDX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_0_1pct,326,0.001187480145261854,0.00035364687382366533,0.49079754601226994
NDX,IM,cn_future,cn_ret_oc,2022-07-22,us_in_1_2pct,142,-0.003352020247718916,-0.0016068286734799986,0.5492957746478874
NDX,IM,cn_future,cn_ret_oc,2022-07-22,us_ge_2pct,52,0.0005352513247482299,-0.00045270573545524995,0.5384615384615384
NDX,IH,cn_future,cn_ret_cc,2022-07-22,us_le_-2pct,52,-0.005463439582033523,-0.003320092190827517,0.6923076923076923
NDX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_-2_-1pct,105,0.0003686907511593856,-0.0010044194455605115,0.5428571428571428
NDX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_-1_0pct,249,-0.0007192456865069191,-0.0007654037504783995,0.5662650602409639
NDX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_0_1pct,326,0.000862890689822816,0.0002579261055093429,0.4815950920245399
NDX,IH,cn_future,cn_ret_cc,2022-07-22,us_in_1_2pct,142,0.0008602390786285861,0.0010312380518983089,0.4154929577464789
NDX,IH,cn_future,cn_ret_cc,2022-07-22,us_ge_2pct,52,0.001961151371257286,-0.00023658747845134442,0.5192307692307693
NDX,IH,cn_future,cn_ret_oc,2022-07-22,us_le_-2pct,52,-0.0020539963512976834,0.00012762753066647425,0.5
