entry_date,exit_date,entry_price,exit_price,us_ret_signal,gross_ret,net_ret
2025-04-24,2025-04-24,5805.0,5767.4,0.025007505942485686,0.006477174849267908,0.005877174849267908
2025-04-25,2025-04-25,5788.0,5786.6,0.027411468009182816,0.00024187975120937288,-0.00035812024879062706
2025-04-28,2025-04-28,5780.0,5729.0,0.012635206611098404,0.008823529411764675,0.008223529411764675
2025-05-09,2025-05-09,6012.8,5945.2,0.010710049830923385,0.011242682277807448,0.010642682277807448
2025-05-13,2025-05-13,6075.4,5996.6,0.04347322504048745,0.012970339401520814,0.012370339401520814
2025-05-14,2025-05-14,6010.2,6043.0,0.016128643092393924,-0.005457389105187893,-0.006057389105187893
2025-05-28,2025-05-28,5925.0,5899.0,0.024654533623928332,0.004388185654008447,0.0037881856540084476
2025-06-09,2025-06-09,6120.0,6167.8,0.0119959846307236,-0.007810457516339797,-0.008410457516339797
2025-06-17,2025-06-17,6135.0,6130.0,0.01516923462734976,0.0008149959250203231,0.0002149959250203232
2025-06-25,2025-06-25,5995.0,6119.6,0.014342568605839823,-0.02078398665554637,-0.02138398665554637
2025-07-04,2025-07-04,6130.0,6112.2,0.010198175131428844,0.002903752039151719,0.0023037520391517192
2025-07-07,2025-07-07,6100.0,6111.6,0.010198175131428844,-0.0019016393442623514,-0.002501639344262351
2025-08-05,2025-08-05,6658.0,6682.0,0.0195373658807656,-0.00360468609191944,-0.00420468609191944
2025-08-07,2025-08-07,6768.8,6750.0,0.012089612786444714,0.0027774494740574474,0.0021774494740574475
2025-08-13,2025-08-13,6900.8,7001.8,0.013864596424768116,-0.01463598423371204,-0.01523598423371204
2025-08-25,2025-08-25,7400.0,7412.2,0.018778048903304034,-0.0016486486486486651,-0.002248648648648665
2025-09-04,2025-09-04,7168.0,7003.0,0.010249035851463084,0.0230189732142857,0.0224189732142857
2025-10-09,2025-10-09,7444.0,7449.6,0.011190522840225148,-0.0007522837184310571,-0.001352283718431057
2025-10-14,2025-10-14,7360.0,7145.8,0.02207567168455582,0.029103260869565162,0.028503260869565162
2025-10-21,2025-10-21,7099.0,7182.8,0.013693507399254345,-0.01180447950415564,-0.01240447950415564
2025-10-27,2025-10-27,7378.0,7322.6,0.011466773041353573,0.0075088099756031035,0.006908809975603104
2025-10-28,2025-10-28,7315.0,7335.6,0.018642119184375083,-0.0028161312371839387,-0.0034161312371839385
2025-11-11,2025-11-11,7442.8,7390.4,0.0227188531431044,0.007040361154404318,0.006440361154404318
2025-11-25,2025-11-25,7136.2,7172.0,0.0268900325514001,-0.005016675541604787,-0.005616675541604787
2025-12-19,2025-12-19,7100.0,7141.8,0.013794322217862254,-0.005887323943662093,-0.006487323943662093
2025-12-22,2025-12-22,7180.0,7203.6,0.013094630483787117,-0.003286908077994477,-0.003886908077994477
2026-01-22,2026-01-22,8260.0,8292.6,0.011784355750724895,-0.003946731234866885,-0.004546731234866885
2026-02-09,2026-02-09,8155.0,8232.6,0.02176638185789126,-0.009515634580012255,-0.010115634580012255
2026-02-25,2026-02-25,8300.0,8405.6,0.01044793138885236,-0.01272289156626516,-0.01332289156626516
2026-02-26,2026-02-26,8425.0,8443.4,0.012613738462837976,-0.0021839762611275404,-0.0027839762611275402
2026-03-05,2026-03-05,8190.0,8130.0,0.012914552801483126,0.0073260073260073,0.0067260073260073
2026-03-10,2026-03-10,8274.0,8313.6,0.013769430514051884,-0.004786076867295153,-0.005386076867295152
2026-03-17,2026-03-17,7970.0,7770.8,0.012160774911445182,0.024993726474278555,0.024393726474278555
2026-03-24,2026-03-24,7286.0,7387.2,0.013819007365491576,-0.013889651386220114,-0.014489651386220114
2026-04-01,2026-04-01,7530.0,7518.6,0.03827853124809488,0.0015139442231074662,0.0009139442231074663
2026-04-02,2026-04-02,7460.0,7371.6,0.011593844772164186,0.011849865951742533,0.011249865951742533
2026-04-09,2026-04-09,7710.0,7709.4,0.02802928129729798,7.782101167319588e-05,-0.0005221789883268041
2026-04-14,2026-04-14,7872.0,7913.0,0.012262284140548418,-0.005208333333333259,-0.005808333333333259
2026-04-15,2026-04-15,7960.0,7904.6,0.019640824675874136,0.006959798994974786,0.006359798994974786
2026-04-16,2026-04-16,7941.6,8052.2,0.01594535558145993,-0.01392666465195913,-0.01452666465195913
2026-04-20,2026-04-20,8130.0,8159.2,0.015175783333613024,-0.003591635916359248,-0.004191635916359248
2026-04-23,2026-04-23,8330.0,8219.2,0.016389207621603674,0.013301320528211202,0.012701320528211203
2026-04-27,2026-04-27,8181.4,8199.2,0.016289614193608637,-0.002175666756301098,-0.0027756667563010977
2026-05-06,2026-05-06,8398.0,8461.6,0.01030502045476589,-0.007573231721838658,-0.008173231721838658
2026-05-07,2026-05-07,8499.8,8627.6,0.020248593102971668,-0.015035647897597704,-0.015635647897597704
2026-05-11,2026-05-11,8720.0,8723.0,0.017084304558448338,-0.00034403669724780706,-0.000944036697247807
2026-05-14,2026-05-14,8891.4,8689.8,0.012041484758296805,0.022673594709494593,0.022073594709494593
2026-05-21,2026-05-21,8765.0,8438.2,0.015447987915599981,0.037284654877352996,0.03668465487735299
